10031911-G,0,1,,,,0,0,,,
10055400-G,0,1,,,,0,0,,,
10065437-P,0,1,,,,23.44,23.44,,,
10102031-G,97,1,,,,84.64,-12.36,,,
10169843-G,0,1,,,,0,0,,,
10175005-P,47,1,,,,231.27,184.27,,,
10183707-P,0,1,,,,2.38,2.38,,,
10195490-G,0,1,,,,2.58,2.58,,,
10197236-G,0,1,,,,0,0,,,
10223764-G,273,1,,,,281.53,8.53,,,
10234750-G,0,1,,,,0,0,,,
10273628-G,0,1,,,,0,0,,,
10304184-P,28,1,,,,25.83,-2.17,,,
10304195-P,0,1,,,,0,0,,,
10344146-G,0,1,,,,0.2,0.2,,,
10358448-P,1000,1,,,,2107.6,1107.6,,,
10359429-G,187,1,,,,176.03,-10.97,,,
10366117-G,72,1,,,,129.54,57.54,,,
10366140-G,0,1,,,,0.79,0.79,,,
10366979-G,0,1,,,,16.29,16.29,,,
10367723-P,0,1,,,,0,0,,,
10367927-G,97,1,,,,1.19,-95.81,,,
10371912-P,0,1,,,,8.74,8.74,,,
10400734-P,40,1,,,,36.95,-3.05,,,
10406958-G,0,1,,,,0,0,,,
10419202-G,352,1,,,,335.38,-16.62,,,
10421564-G,40,1,,,,51.06,11.06,,,
10430656-P,383,1,,,,410.68,27.68,,,
10434001-G,266,1,,,,261.47,-4.53,,,
10454441-P,0,1,,,,0,0,,,
10454452-G,0,1,,,,0,0,,,
10519810-P,185,1,,,,177.62,-7.38,,,
10553738-P,93,1,,,,163.91,70.91,,,
10611026-G,4,1,,,,3.38,-0.62,,,
10618196-P,101,1,,,,110.67,9.67,,,
10654010-G,0,1,,,,0.79,0.79,,,
10664309-G,0,1,,,,0,0,,,
10690694-G,69,1,,,,64.77,-4.23,,,
10694583-P,0,1,,,,7.15,7.15,,,
10694981-P,0,1,,,,24.64,24.64,,,
10695075-P,0,1,,,,0,0,,,
10702417-P,0,1,,,,0.4,0.4,,,
10714348-G,0,1,,,,1.39,1.39,,,
10720737-G,0,1,,,,0,0,,,
10725947-G,60,1,,,,378.29,318.29,,,
10728388-G,0,1,,,,0.79,0.79,,,
10738633-G,0,1,,,,49.87,49.87,,,
10773394-P,0,1,,,,17.88,17.88,,,
10799414-G,0,1,,,,5.17,5.17,,,
10824905-G,0,1,,,,6.95,6.95,,,
10831273-P,194,1,,,,197.09,3.09,,,
10831740-P,396,1,,,,474.85,78.85,,,
10833893-P,0,1,,,,0,0,,,
10847139-P,138,1,,,,135.3,-2.7,,,
10881513-P,0,1,,,,0,0,,,
10935350-G,67,1,,,,68.15,1.15,,,
10935703-G,0,1,,,,0.2,0.2,,,
10946711-P,1471,1,,,,1457.53,-13.47,,,
10976995-P,0,1,,,,0,0,,,
10982384-P,93,1,,,,86.63,-6.37,,,
10982408-P,0,1,,,,0.79,0.79,,,
10991181-P,239,1,,,,223.72,-15.28,,,
10997930-G,26,1,,,,31.39,5.39,,,
11028685-G,149,1,,,,161.33,12.33,,,
11063017-P,52,1,,,,183.58,131.58,,,
11078618-G,19,1,,,,19.87,0.87,,,
11115018-P,0,1,,,,0,0,,,
11138297-G,0,1,,,,0.4,0.4,,,
11149590-P,300,1,,,,285.9,-14.1,,,
11151136-P,624,,,,1,,,,,
11174882-G,12,1,,,,12.32,0.32,,,
11199556-G,0,1,,,,0.99,0.99,,,
11200570-G,1,1,,,,20.86,19.86,,,
11203637-P,46,1,,,,57.82,11.82,,,
11266276-P,38,1,,,,36.16,-1.84,,,
11267757-G,5,1,,,,8.74,3.74,,,
11272029-G,68,1,,,,63.38,-4.62,,,
11273839-P,154,1,,,,152.79,-1.21,,,
11293155-P,295,1,,,,292.46,-2.54,,,
11318608-G,28,1,,,,28.41,0.41,,,
11325669-P,479,1,,,,615.32,136.32,,,
11326480-G,32,1,,,,30.99,-1.01,,,
11338286-G,101,1,,,,101.13,0.13,,,
11369645-G,743,1,,,,1249.11,506.11,,,
11392986-G,16,1,,,,119.81,103.81,,,
11407275-P,1,1,,,,0.4,-0.6,,,
11418829-P,431,1,,,,416.83,-14.17,,,
11425040-G,0,1,,,,0,0,,,
11425777-G,0,1,,,,0.2,0.2,,,
11426463-P,1114,1,,,,2393.12,1279.12,,,
11427580-G,53,1,,,,73.11,20.11,,,
11431224-G,10,1,,,,9.14,-0.86,,,
11442732-G,0,1,,,,0,0,,,
11455213-P,0,1,,,,2.38,2.38,,,
11458698-G,24,1,,,,22.25,-1.75,,,
11514173-G,0,1,,,,0.6,0.6,,,
11514902-P,68,1,,,,65.37,-2.63,,,
11518404-G,0,1,,,,2.58,2.58,,,
11521521-P,0,1,,,,0,0,,,
11557963-G,0,1,,,,0,0,,,
11560604-P,153,1,,,,145.04,-7.96,,,
11561878-P,2,1,,,,2.38,0.38,,,
11571009-P,0,1,,,,0,0,,,
11578566-P,1,1,,,,35.96,34.96,,,
11610449-G,429,1,,,,440.08,11.08,,,
11613595-G,0,1,,,,0,0,,,
11618114-P,85,1,,,,81.66,-3.34,,,
11630016-G,0,1,,,,31.79,31.79,,,
11630447-G,0,1,,,,78.88,78.88,,,
11653002-G,27,1,,,,45.5,18.5,,,
11663368-P,0,1,,,,0,0,,,
11674354-G,0,1,,,,0,0,,,
11734159-P,0,1,,,,27.62,27.62,,,
11756186-P,374,1,,,,403.52,29.52,,,
11812683-P,1,1,,,,0.79,-0.21,,,
11813404-G,0,1,,,,0,0,,,
11829677-P,0,1,,,,263.85,263.85,,,
11851493-P,106,1,,,,199.67,93.67,,,
11903790-P,178,1,,,,173.65,-4.35,,,
11934240-G,29,1,,,,25.83,-3.17,,,
11942351-P,10,1,,,,14.11,4.11,,,
12031515-G,0,1,,,,0,0,,,
12050510-P,0,1,,,,104.51,104.51,,,
12064118-P,128,1,,,,126.56,-1.44,,,
12064152-P,0,1,,,,6.76,6.76,,,
12064505-G,292,1,,,,262.46,-29.54,,,
12064709-G,0,1,,,,44.31,44.31,,,
12064743-G,192,1,,,,182.19,-9.81,,,
12065597-G,0,1,,,,0,0,,,
12068529-G,5,1,,,,45.1,40.1,,,
12069339-G,234,1,,,,226.7,-7.3,,,
12069908-P,117,1,,,,112.06,-4.94,,,
12071055-G,172,1,,,,231.86,59.86,,,
12083168-P,0,1,,,,0,0,,,
12089600-G,14,1,,,,11.92,-2.08,,,
12163245-P,0,1,,,,0,0,,,
12164066-G,867,1,,,,1006.92,139.92,,,
12164511-G,1668,1,,,,1692.17,24.17,,,
12176191-P,0,1,,,,38.74,38.74,,,
12184031-G,0,1,,,,17.68,17.68,,,
12189161-G,4,1,,,,3.18,-0.82,,,
12207599-G,0,1,,,,18.28,18.28,,,
12237397-G,0,1,,,,35.76,35.76,,,
12254089-G,12,1,,,,35.96,23.96,,,
12255253-G,76,1,,,,183.98,107.98,,,
12263466-G,0,1,,,,65.37,65.37,,,
12264094-G,19,1,,,,103.31,84.31,,,
12273426-P,623,1,,,,611.15,-11.85,,,
12279504-G,5,1,,,,5.17,0.17,,,
12279571-G,0,1,,,,0,0,,,
12284581-G,707,1,,,,1054.21,347.21,,,
12288163-P,0,1,,,,0.2,0.2,,,
12313610-G,0,1,,,,0,0,,,
12324640-P,0,1,,,,1.19,1.19,,,
12331509-P,19,1,,,,19.07,0.07,,,
12342186-G,1,1,,,,2.38,1.38,,,
12343338-G,0,1,,,,0,0,,,
12348913-P,0,1,,,,0,0,,,
12349450-P,130,1,,,,122.99,-7.01,,,
12349529-P,657,1,,,,643.13,-13.87,,,
12349552-P,1,1,,,,0.79,-0.21,,,
12358553-P,0,1,,,,1.79,1.79,,,
12364475-G,0,1,,,,11.52,11.52,,,
12372519-P,29,1,,,,28.21,-0.79,,,
12373205-P,160,1,,,,154.97,-5.03,,,
12382820-P,44,1,,,,238.22,194.22,,,
12383130-G,20,1,,,,20.66,0.66,,,
12383958-G,0,1,,,,7.55,7.55,,,
12384633-G,0,1,,,,3.77,3.77,,,
12390577-P,0,1,,,,0,0,,,
12400474-P,1141,1,,,,1110.43,-30.57,,,
12417833-G,0,1,,,,0,0,,,
12439973-G,137,1,,,,137.69,0.69,,,
12460672-P,0,1,,,,0,0,,,
12460707-G,197,1,,,,189.15,-7.85,,,
12477677-P,21,1,,,,20.31,-0.69,,,
12488334-G,0,1,,,,0,0,,,
12496401-P,0,1,,,,5.56,5.56,,,
12497175-G,10,1,,,,56.03,46.03,,,
12516620-P,7,1,,,,6.76,-0.24,,,
12517690-G,1,1,,,,22.65,21.65,,,
12528675-P,7,1,,,,6.56,-0.44,,,
12560600-P,159,1,,,,193.91,34.91,,,
12561125-G,0,1,,,,108.48,108.48,,,
12578131-G,0,1,,,,3.18,3.18,,,
12587767-G,293,1,,,,298.62,5.62,,,
12588771-G,0,1,,,,0,0,,,
12612576-P,13,1,,,,12.72,-0.28,,,
12614801-G,3,1,,,,9.93,6.93,,,
12615677-G,0,1,,,,0,0,,,
12625660-G,13,1,,,,13.51,0.51,,,
12625911-G,0,1,,,,0,0,,,
12625955-G,1,1,,,,0,-1,,,
12641928-G,0,1,,,,0,0,,,
12656109-G,74,1,,,,60.2,-13.8,,,
12744637-G,0,1,,,,1.39,1.39,,,
12749007-P,89,1,,,,84.24,-4.76,,,
12782477-P,112,1,,,,2428.09,2316.09,,,
12788475-P,29,1,,,,28.01,-0.99,,,
12788964-G,148,1,,,,139.87,-8.13,,,
12820256-G,301,1,,,,296.23,-4.77,,,
12837477-P,95,1,,,,91,-4,,,
12838889-G,321,1,,,,310.94,-10.06,,,
12857748-P,0,1,,,,0,0,,,
12862634-P,573,1,,,,575.98,2.98,,,
12867582-G,0,1,,,,0,0,,,
12894596-G,156,1,,,,216.17,60.17,,,
12917098-G,0,1,,,,19.07,19.07,,,
12930879-G,295,1,,,,419.62,124.62,,,
12930915-G,51,1,,,,51.66,0.66,,,
12932411-G,128,1,,,,124.57,-3.43,,,
12933196-P,1543,1,,,,1503.23,-39.77,,,
12939570-G,333,1,,,,334.58,1.58,,,
12942380-G,167,1,,,,169.08,2.08,,,
12965150-G,0,1,,,,0,0,,,
12966108-P,347,1,,,,391.4,44.4,,,
12966493-P,9,1,,,,1335.74,1326.74,,,
12967156-P,0,1,,,,0,0,,,
12967485-P,103,1,,,,95.37,-7.63,,,
12967667-P,0,1,,,,0,0,,,
12984053-G,0,1,,,,0,0,,,
13005000-G,0,1,,,,8.94,8.94,,,
13027139-P,0,1,,,,0,0,,,
13033084-P,0,1,,,,0,0,,,
13087382-G,0,1,,,,0.99,0.99,,,
13089173-P,86,1,,,,83.05,-2.95,,,
13089220-G,1,1,,,,0.6,-0.4,,,
13090396-G,622,1,,,,747.84,125.84,,,
13091855-G,0,1,,,,0.4,0.4,,,
13091866-G,4,1,,,,4.17,0.17,,,
13091877-G,0,1,,,,1.59,1.59,,,
13091888-G,0,1,,,,0,0,,,
13092052-P,1,1,,,,148.02,147.02,,,
13103156-P,0,1,,,,0.2,0.2,,,
13153565-G,11,1,,,,10.93,-0.07,,,
13159790-G,158,1,,,,149.21,-8.79,,,
13167629-G,45,1,,,,133.32,88.32,,,
13193367-P,3,1,,,,1.79,-1.21,,,
13222689-G,3693,1,,,,3598.92,-94.08,,,
13239844-P,69,1,,,,68.35,-0.65,,,
13243204-P,100,1,,,,105.5,5.5,,,
13245404-G,28,1,,,,28.41,0.41,,,
13253399-P,0,1,,,,0,0,,,
13266609-G,0,1,,,,0,0,,,
13282127-P,8,1,,,,36.76,28.76,,,
13285262-G,25,1,,,,25.03,0.03,,,
13288374-P,0,1,,,,1.19,1.19,,,
13289797-G,63,1,,,,62.39,-0.61,,,
13289899-G,1395,1,,,,1277.13,-117.87,,,
13300486-G,30,1,,,,29.21,-0.79,,,
13321545-G,1342,1,,,,1244.74,-97.26,,,
13326493-P,70,1,,,,75.9,5.9,,,
13384946-G,0,1,,,,2.78,2.78,,,
13387183-P,0,1,,,,30.6,30.6,,,
13395192-G,201,1,,,,193.91,-7.09,,,
13395396-P,115,1,,,,120.6,5.6,,,
13418490-G,53,1,,,,1938.54,1885.54,,,
13459079-G,274,1,,,,251.93,-22.07,,,
13471108-G,0,1,,,,0,0,,,
13471482-G,0,1,,,,103.51,103.51,,,
13471722-G,0,1,,,,0,0,,,
13472678-G,5,1,,,,3.77,-1.23,,,
13472736-G,0,1,,,,0.2,0.2,,,
13479168-G,17,1,,,,17.88,0.88,,,
13481500-G,0,1,,,,0,0,,,
13481511-G,1348,1,,,,1239.18,-108.82,,,
13481680-G,0,1,,,,0,0,,,
13528024-P,10,1,,,,11.92,1.92,,,
13539850-G,0,1,,,,0,0,,,
13552120-G,909,1,,,,884.93,-24.07,,,
13552164-G,0,1,,,,0,0,,,
13552562-G,13,1,,,,11.92,-1.08,,,
13557487-G,0,1,,,,0,0,,,
13563047-G,335,1,,,,318.88,-16.12,,,
13603786-G,94,1,,,,88.61,-5.39,,,
13604290-G,51,1,,,,50.47,-0.53,,,
13607335-G,0,1,,,,0,0,,,
13607493-G,340,1,,,,657.24,317.24,,,
13607926-P,14,1,,,,12.52,-1.48,,,
13608032-G,6,1,,,,6.16,0.16,,,
13608236-G,1,1,,,,0.79,-0.21,,,
13608361-P,17,1,,,,43.51,26.51,,,
13608769-G,370,1,,,,342.13,-27.87,,,
13615468-G,548,,,,1,,,,,
13638192-P,0,1,,,,0,0,,,
13668581-G,0,1,,,,0.2,0.2,,,
13734059-G,0,1,,,,0,0,,,
13734479-P,747,1,,,,710.69,-36.31,,,
13735961-P,0,1,,,,0,0,,,
13736282-G,441,1,,,,449.62,8.62,,,
13760833-G,17,1,,,,15.1,-1.9,,,
13811444-G,0,1,,,,0,0,,,
13837837-P,12,1,,,,8.54,-3.46,,,
13838067-P,0,1,,,,0,0,,,
13838078-P,0,1,,,,0,0,,,
13838556-P,23,1,,,,37.35,14.35,,,
13886969-G,133,1,,,,127.75,-5.25,,,
13915009-P,0,1,,,,0,0,,,
13922811-P,5,1,,,,4.37,-0.63,,,
13932473-P,0,1,,,,0,0,,,
13947916-P,52,1,,,,51.66,-0.34,,,
13959143-P,103,1,,,,94.57,-8.43,,,
13984242-G,1,1,,,,9.93,8.93,,,
13992819-G,1872,1,,,,1902.18,30.18,,,
14017051-P,0,1,,,,1.59,1.59,,,
14017084-P,6,1,,,,54.64,48.64,,,
14018930-P,0,1,,,,0,0,,,
14019068-G,395,1,,,,737.71,342.71,,,
14046481-G,218,1,,,,209.61,-8.39,,,
14051537-P,0,1,,,,385.04,385.04,,,
14057740-G,0,1,,,,2.98,2.98,,,
14087548-P,421,1,,,,474.85,53.85,,,
14102900-G,0,1,,,,0,0,,,
14104484-G,430,1,,,,435.71,5.71,,,
14133154-G,0,1,,,,0,0,,,
14133892-P,84,1,,,,106.69,22.69,,,
14152579-P,22,1,,,,26.42,4.42,,,
14153174-G,472,1,,,,245.97,-226.03,,,
14160566-G,0,1,,,,0,0,,,
14163838-G,0,1,,,,3.18,3.18,,,
14165425-G,0,1,,,,6.56,6.56,,,
14165436-G,101,1,,,,97.16,-3.84,,,
14165663-P,137,1,,,,385.44,248.44,,,
14165981-P,0,1,,,,50.27,50.27,,,
14166406-G,56,1,,,,51.06,-4.94,,,
14167034-G,0,1,,,,0.2,0.2,,,
14168184-G,62,1,,,,63.18,1.18,,,
14168219-G,0,1,,,,84.44,84.44,,,
14168935-P,640,1,,,,608.96,-31.04,,,
14168946-P,0,1,,,,0.2,0.2,,,
14173638-G,52,1,,,,49.47,-2.53,,,
14225719-G,0,1,,,,0.4,0.4,,,
14231904-G,0,1,,,,0,0,,,
14253146-P,0,1,,,,0,0,,,
14254252-G,44,1,,,,41.33,-2.67,,,
14271148-P,179,1,,,,453.19,274.19,,,
14274318-P,1,1,,,,0.4,-0.6,,,
14279120-G,0,1,,,,0,0,,,
14297019-G,0,1,,,,31.79,31.79,,,
14316564-G,48,1,,,,49.47,1.47,,,
14333881-P,0,1,,,,0,0,,,
14596588-G,66,1,,,,171.46,105.46,,,
14607422-G,0,1,,,,0.79,0.79,,,
14618907-G,0,1,,,,0,0,,,
14631686-P,209,1,,,,241.4,32.4,,,
14668521-G,14,1,,,,29.21,15.21,,,
14675413-G,0,1,,,,0,0,,,
14675457-G,208,1,,,,201.66,-6.34,,,
14676074-P,0,1,,,,38.54,38.54,,,
14682065-P,0,1,,,,2.78,2.78,,,
14685359-P,0,1,,,,0,0,,,
14689895-P,83,1,,,,80.66,-2.34,,,
14692672-P,13,1,,,,12.12,-0.88,,,
14718322-G,0,1,,,,0,0,,,
14718457-G,1106,1,,,,1089.98,-16.02,,,
14722782-P,0,1,,,,0,0,,,
14722942-G,7,1,,,,5.76,-1.24,,,
14750642-G,0,1,,,,0.4,0.4,,,
14750686-P,0,1,,,,0.4,0.4,,,
14779512-G,0,1,,,,0,0,,,
14791845-P,18,1,,,,17.68,-0.32,,,
14800034-G,340,1,,,,331.4,-8.6,,,
14800114-G,0,1,,,,0,0,,,
14803237-G,26,1,,,,26.42,0.42,,,
14804810-G,0,1,,,,0,0,,,
14808243-G,79,1,,,,75.9,-3.1,,,
14813355-G,0,1,,,,3.58,3.58,,,
14818474-G,51,1,,,,49.87,-1.13,,,
14818861-G,0,1,,,,0.2,0.2,,,
14818894-G,130,1,,,,130.14,0.14,,,
14820703-P,0,1,,,,0,0,,,
14848465-P,3,1,,,,3.18,0.18,,,
14848501-G,0,1,,,,8.94,8.94,,,
14851208-G,210,1,,,,206.23,-3.77,,,
14865942-G,0,1,,,,0.2,0.2,,,
14879584-G,0,1,,,,3.18,3.18,,,
14880138-P,0,1,,,,3.97,3.97,,,
14880321-G,203,1,,,,205.24,2.24,,,
14880343-G,12,1,,,,10.33,-1.67,,,
14888290-G,691,1,,,,674.33,-16.67,,,
14888358-P,469,1,,,,533.86,64.86,,,
14898512-P,13,1,,,,44.5,31.5,,,
14913010-G,0,1,,,,0,0,,,
14913430-P,0,1,,,,0,0,,,
14913714-P,884,1,,,,2270.54,1386.54,,,
14913941-G,2,1,,,,9.74,7.74,,,
14916893-P,0,1,,,,141.46,141.46,,,
14927345-G,1233,1,,,,1180.77,-52.23,,,
14960420-P,0,1,,,,0.2,0.2,,,
14961569-P,1242,,1,,,1213.36,-28.64,,,
14966984-P,99,1,,,,89.8,-9.2,,,
14970537-P,161,1,,,,160.14,-0.86,,,
14985467-P,333,1,,,,344.71,11.71,,,
14985627-G,0,1,,,,0.2,0.2,,,
14985650-P,50,1,,,,50.47,0.47,,,
15010034-P,0,1,,,,5.96,5.96,,,
15025884-P,0,1,,,,0,0,,,
15064627-G,82,1,,,,81.46,-0.54,,,
15066985-G,0,1,,,,0,0,,,
15078985-G,0,1,,,,0,0,,,
15098610-P,0,1,,,,0,0,,,
15112966-P,0,1,,,,0,0,,,
15124444-G,883,1,,,,887.11,4.11,,,
15131563-P,571,1,,,,553.96,-17.04,,,
15132180-P,222,1,,,,221.13,-0.87,,,
15167074-G,0,1,,,,0,0,,,
15181290-P,5,1,,,,3.97,-1.03,,,
15182157-G,0,1,,,,30.6,30.6,,,
15197827-P,1471,,1,,,2186.69,715.69,,,
15198615-P,85,1,,,,131.92,46.92,,,
15218038-P,0,1,,,,2.38,2.38,,,
15226354-P,364,1,,,,399.35,35.35,,,
15231488-P,0,1,,,,0,0,,,
15231911-G,0,1,,,,0,0,,,
15255002-P,0,1,,,,0,0,,,
15273684-P,0,1,,,,0,0,,,
15277153-G,124,1,,,,1706.28,1582.28,,,
15277164-P,0,1,,,,18.28,18.28,,,
15290127-P,0,1,,,,28.21,28.21,,,
15292805-G,0,1,,,,0.2,0.2,,,
15305632-G,234,1,,,,246.96,12.96,,,
15319149-G,105,1,,,,98.35,-6.65,,,
15321401-G,0,1,,,,0,0,,,
15326939-P,102,1,,,,108.08,6.08,,,
15335009-G,0,1,,,,0,0,,,
15336239-G,74,1,,,,74.31,0.31,,,
15336773-G,3,1,,,,5.17,2.17,,,
15336784-G,0,1,,,,2.78,2.78,,,
15366162-G,4,1,,,,131.33,127.33,,,
15367518-G,4,1,,,,6.95,2.95,,,
15368635-G,0,1,,,,839.03,839.03,,,
15375709-G,110,1,,,,107.69,-2.31,,,
15377965-G,10,1,,,,98.35,88.35,,,
15378800-G,0,1,,,,63.98,63.98,,,
15382453-G,0,1,,,,0,0,,,
15403551-G,0,1,,,,0,0,,,
15403608-P,0,1,,,,0,0,,,
15403993-G,0,1,,,,0,0,,,
15404098-G,104,1,,,,149.81,45.81,,,
15404678-G,101,1,,,,251.73,150.73,,,
15453608-G,0,1,,,,2.19,2.19,,,
15455524-G,39,1,,,,41.72,2.72,,,
15459140-G,3,1,,,,3.18,0.18,,,
15512591-G,192,1,,,,188.75,-3.25,,,
15519581-P,0,1,,,,0,0,,,
15532113-G,26,1,,,,23.25,-2.75,,,
15537801-G,0,1,,,,0,0,,,
15539589-G,393,1,,,,383.46,-9.54,,,
15549356-G,1167,,1,,,1139.24,-27.76,,,
15549889-P,1,1,,,,0.4,-0.6,,,
15553512-G,37,1,,,,34.37,-2.63,,,
15556500-P,0,1,,,,14.7,14.7,,,
15563436-P,18,1,,,,244.58,226.58,,,
15564871-G,0,1,,,,0,0,,,
15564984-G,156,1,,,,242.39,86.39,,,
15570862-G,0,1,,,,0,0,,,
15580719-G,0,1,,,,0,0,,,
15580968-G,0,1,,,,0,0,,,
15581234-G,33,1,,,,32.78,-0.22,,,
15581927-G,0,1,,,,10.73,10.73,,,
15585190-G,0,1,,,,0,0,,,
15629400-G,0,1,,,,0.4,0.4,,,
15629466-G,0,1,,,,7.55,7.55,,,
15629568-G,0,1,,,,0.2,0.2,,,
15646114-P,96,1,,,,81.26,-14.74,,,
15648621-G,24,1,,,,23.05,-0.95,,,
15660250-P,0,1,,,,36.76,36.76,,,
15699419-G,0,1,,,,0,0,,,
15702666-P,468,1,,,,484.59,16.59,,,
15716242-G,0,1,,,,0,0,,,
15718668-P,0,1,,,,152.59,152.59,,,
15750831-G,1007,,1,,,1518.33,511.33,,,
15753078-G,1163,,,,1,,,,,
15755109-G,20,1,,,,93.38,73.38,,,
15762295-G,816,1,,,,788.77,-27.23,,,
15779654-P,0,1,,,,0,0,,,
15793369-P,0,1,,,,0.79,0.79,,,
15798251-P,1628,,1,,,1708.07,80.07,,,
15832732-G,7,1,,,,58.02,51.02,,,
15842612-G,23,1,,,,101.33,78.33,,,
15842952-P,79,1,,,,149.21,70.21,,,
15862381-G,33,1,,,,36.36,3.36,,,
15867239-G,11,1,,,,11.13,0.13,,,
15868710-G,652,1,,,,623.07,-28.93,,,
15898370-P,10,1,,,,9.54,-0.46,,,
15916593-P,0,1,,,,0,0,,,
15932588-P,85,,,,1,,,,,
15945343-G,29,1,,,,24.84,-4.16,,,
15945638-G,0,1,,,,0,0,,,
15945956-P,6,1,,,,63.38,57.38,,,
15948046-G,0,1,,,,5.96,5.96,,,
15951709-G,65,1,,,,61.79,-3.21,,,
15952315-G,275,1,,,,2081.59,1806.59,,,
15952520-P,0,1,,,,0,0,,,
15956044-P,429,,1,,,470.08,41.08,,,
15960562-P,77,1,,,,82.45,5.45,,,
15967938-G,0,1,,,,1.79,1.79,,,
15998444-G,44,1,,,,44.11,0.11,,,
16000161-P,0,1,,,,0.79,0.79,,,
16002838-P,542,,1,,,2893.6,2351.6,,,
16003659-P,0,1,,,,0,0,,,
16004107-P,0,1,,,,76.29,76.29,,,
16026474-G,0,1,,,,0,0,,,
16028696-G,69,1,,,,69.14,0.14,,,
16034187-G,193,1,,,,181.4,-11.6,,,
16049244-G,0,1,,,,0,0,,,
16049471-G,239,1,,,,224.91,-14.09,,,
16056987-G,1,1,,,,45.7,44.7,,,
16059146-P,0,1,,,,0,0,,,
16059157-G,219,1,,,,212.59,-6.41,,,
16059191-P,0,1,,,,41.52,41.52,,,
16059613-G,0,1,,,,0,0,,,
16059657-G,7,1,,,,8.15,1.15,,,
16059771-G,39,1,,,,37.35,-1.65,,,
16059828-P,686,,1,,,686.64,0.64,,,
16059975-P,32,1,,,,29.8,-2.2,,,
16061511-P,240,1,,,,233.25,-6.75,,,
16066878-G,0,1,,,,0,0,,,
16071015-G,214,1,,,,302.79,88.79,,,
16071184-P,195,1,,,,191.73,-3.27,,,
16071468-P,0,1,,,,10.53,10.53,,,
16071606-G,0,1,,,,5.36,5.36,,,
16071651-P,0,1,,,,0,0,,,
16071775-G,0,1,,,,4.97,4.97,,,
16071980-P,0,1,,,,0,0,,,
16074376-G,176,1,,,,170.67,-5.33,,,
16091013-P,4,1,,,,2.98,-1.02,,,
16091386-P,114,1,,,,107.29,-6.71,,,
16096881-G,288,1,,,,1370.51,1082.51,,,
16114151-P,1,1,,,,20.27,19.27,,,
16134228-P,0,1,,,,0,0,,,
16136553-G,0,1,,,,0,0,,,
16140673-P,0,1,,,,0,0,,,
16155310-P,446,,1,,,484.79,38.79,,,
16169361-P,1269,,,1,,1087.78,-181.22,,,
16170459-G,103,1,,,,101.73,-1.27,,,
16176026-P,207,1,,,,203.05,-3.95,,,
16176037-P,68,,1,,,117.62,49.62,,,
16176117-P,0,1,,,,0,0,,,
16176388-P,20,,1,,,18.68,-1.32,,,
16176479-G,129,1,,,,126.96,-2.04,,,
16176504-P,0,1,,,,5.56,5.56,,,
16176571-P,15,,1,,,13.91,-1.09,,,
16176673-P,153,1,,,,246.56,93.56,,,
16176797-G,0,1,,,,0,0,,,
16176833-P,0,1,,,,0,0,,,
16182255-P,0,1,,,,0.6,0.6,,,
16184035-P,422,,1,,,428.56,6.56,,,
16185141-G,0,1,,,,0,0,,,
16185152-G,0,1,,,,0,0,,,
16185185-G,0,1,,,,0,0,,,
16185276-P,25,,1,,,28.81,3.81,,,
16185629-G,0,1,,,,0,0,,,
16185710-P,50,,1,,,48.28,-1.72,,,
16188208-P,0,1,,,,0.2,0.2,,,
16192237-G,4,1,,,,3.18,-0.82,,,
16194335-P,0,1,,,,0,0,,,
16194517-P,704,,1,,,677.31,-26.69,,,
16194686-G,0,1,,,,18.08,18.08,,,
16194788-G,559,,1,,,543.99,-15.01,,,
16194915-G,39,,1,,,42.92,3.92,,,
16194937-P,16,,1,,,16.49,0.49,,,
16195009-P,0,1,,,,0,0,,,
16198144-P,19,,1,,,20.86,1.86,,,
16198177-G,109,1,,,,107.88,-1.12,,,
16198315-P,0,1,,,,0,0,,,
16198382-P,4,1,,,,4.37,0.37,,,
16198393-G,312,1,,,,298.62,-13.38,,,
16198757-G,0,1,,,,1.59,1.59,,,
16198768-G,111,1,,,,102.72,-8.28,,,
16198826-P,174,1,,,,170.47,-3.53,,,
16199512-P,0,1,,,,85.43,85.43,,,
16205064-P,0,1,,,,0,0,,,
16205393-G,0,1,,,,0,0,,,
16205519-P,0,1,,,,0,0,,,
16205939-P,0,1,,,,0.2,0.2,,,
16221480-P,95,,1,,,90,-5,,,
16236605-P,0,1,,,,0.2,0.2,,,
16242663-G,6,1,,,,5.96,-0.04,,,
16251095-G,0,1,,,,30.6,30.6,,,
16254641-P,79,,1,,,77.49,-1.51,,,
16263835-G,7,1,,,,5.17,-1.83,,,
16285204-G,0,1,,,,102.72,102.72,,,
16285339-G,947,,,,1,,,,,
16285362-G,0,1,,,,0,0,,,
16285873-G,0,1,,,,0,0,,,
16287528-P,0,1,,,,0,0,,,
16291013-P,0,1,,,,0,0,,,
16291080-P,30,,1,,,27.62,-2.38,,,
16291104-P,0,1,,,,0,0,,,
16291284-P,0,1,,,,0,0,,,
16291422-G,44,,1,,,43.71,-0.29,,,
16291433-G,1535,,,1,,1440.44,-94.56,,,
16291524-P,0,1,,,,0,0,,,
16291604-P,36,,1,,,33.58,-2.42,,,
16291784-P,65,,1,,,59.41,-5.59,,,
16292538-P,27,,1,,,24.24,-2.76,,,
16294705-P,96,,1,,,90.2,-5.8,,,
16294965-P,0,1,,,,0,0,,,
16300268-G,476,,1,,,466.31,-9.69,,,
